Travel Destination,Spot / Vendor,Type,Review Count,Link
Jawa Tengah,Taman Seribu Lampu,tamanairdantamanhiburan ,19.0,https://www.tripadvisor.co.id/Attraction_Review-g1916533-d8285289-Reviews-Taman_Seribu_Lampu-Cepu_Central_Java_Java.html
Jawa Tengah,Taman Kupu-Kupu Karimun,tamanairdantamanhiburan ,4.0,https://www.tripadvisor.co.id/Attraction_Review-g1574417-d8592432-Reviews-Karimun_Butterfly_Park-Karimun_Jawa_Central_Java_Java.html
Jawa Tengah,Wahana Air Ayodya Bloombang Waterpark,tamanairdantamanhiburan ,9.0,https://www.tripadvisor.co.id/Attraction_Review-g3389996-d3257816-Reviews-Ayodya_Bloombang_Waterpark-Purwodadi_Central_Java_Java.html
Jawa Tengah,Kampoeng Bluron,tamanairdantamanhiburan ,0.0,https://www.tripadvisor.co.id/Attraction_Review-g8291138-d19924343-Reviews-Kampoeng_Bluron-Blora_Central_Java_Java.html
Jawa Tengah,Sakapatat Beer Garden & Resto,hiburanmalam ,67.0,https://www.tripadvisor.co.id/Attraction_Review-g297712-d6702993-Reviews-Sakapatat_Beer_Garden_Resto-Semarang_Central_Java_Java.html
Jawa Tengah,BabyFace Club & Karaoke Semarang,hiburanmalam ,20.0,https://www.tripadvisor.co.id/Attraction_Review-g297712-d4608428-Reviews-BabyFace_Club_Karaoke_Semarang-Semarang_Central_Java_Java.html
Jawa Tengah,Cheers Cafe Purwokerto,hiburanmalam ,4.0,https://www.tripadvisor.co.id/Attraction_Review-g790290-d4444240-Reviews-Cheers_Cafe_Purwokerto-Purwokerto_Central_Java_Java.html
Jawa Tengah,Kyukyu KTV,hiburanmalam ,5.0,https://www.tripadvisor.co.id/Attraction_Review-g297712-d7236886-Reviews-Kyukyu_KTV-Semarang_Central_Java_Java.html
Jawa Tengah,Forbes KTV,hiburanmalam ,1.0,https://www.tripadvisor.co.id/Attraction_Review-g297712-d12443251-Reviews-Forbes_KTV-Semarang_Central_Java_Java.html
Jawa Tengah,Blackbox Lounge & Karaoke,hiburanmalam ,3.0,https://www.tripadvisor.co.id/Attraction_Review-g790290-d8767345-Reviews-Blackbox_Lounge_Karaoke-Purwokerto_Central_Java_Java.html
Jawa Tengah,7KTV EPLaza Semarang,hiburanmalam ,2.0,https://www.tripadvisor.co.id/Attraction_Review-g297712-d8376100-Reviews-7KTV_EPLaza_Semarang-Semarang_Central_Java_Java.html
Jawa Tengah,EC Executive Karaoke Semarang,hiburanmalam ,2.0,https://www.tripadvisor.co.id/Attraction_Review-g297712-d7224156-Reviews-EC_Executive_Karaoke_Semarang-Semarang_Central_Java_Java.html
Jawa Tengah,Family Fun Karaoke,hiburanmalam ,1.0,https://www.tripadvisor.co.id/Attraction_Review-g297712-d12804809-Reviews-Family_Fun_Karaoke-Semarang_Central_Java_Java.html
Jawa Tengah,Executive Club Karaoke and Bar Cilacap,hiburanmalam ,2.0,https://www.tripadvisor.co.id/Attraction_Review-g317105-d7264003-Reviews-Executive_Club_Karaoke_and_Bar_Cilacap-Cilacap_Central_Java_Java.html
Jawa Tengah,Executive Club Karaoke & Bar Pekalongan,hiburanmalam ,1.0,https://www.tripadvisor.co.id/Attraction_Review-g2040542-d6522123-Reviews-EC_Executive_Karaoke_Pekalongan-Pekalongan_Central_Java_Java.html
Jawa Tengah,Srivijava Roastery,hiburanmalam ,3.0,https://www.tripadvisor.co.id/Attraction_Review-g297713-d12703461-Reviews-Srivijava_Roastery-Solo_Central_Java_Java.html
Jawa Tengah,Yuwono .,hiburanmalam ,0.0,https://www.tripadvisor.co.id/Attraction_Review-g297712-d17737236-Reviews-Yuwono-Semarang_Central_Java_Java.html
Jawa Tengah,Swingle Bar,hiburanmalam ,0.0,https://www.tripadvisor.co.id/Attraction_Review-g297712-d15634349-Reviews-Swingle_Bar-Semarang_Central_Java_Java.html
Jawa Tengah,Music Room,hiburanmalam ,0.0,https://www.tripadvisor.co.id/Attraction_Review-g297713-d13188335-Reviews-Music_Room-Solo_Central_Java_Java.html
Jawa Tengah,Embassy Wine Longue,hiburanmalam ,0.0,https://www.tripadvisor.co.id/Attraction_Review-g297713-d13188329-Reviews-Embassy_Wine_Longue-Solo_Central_Java_Java.html
Jawa Tengah,Insomnia Karaoke,hiburanmalam ,0.0,https://www.tripadvisor.co.id/Attraction_Review-g297713-d10725693-Reviews-Insomnia_Karaoke-Solo_Central_Java_Java.html
Jawa Tengah,Eleven Spa & Karaoke,hiburanmalam ,0.0,https://www.tripadvisor.co.id/Attraction_Review-g297712-d9699841-Reviews-Eleven_Spa_Karaoke-Semarang_Central_Java_Java.html
Jawa Tengah,Paradiso Club & Karaoke,hiburanmalam ,0.0,https://www.tripadvisor.co.id/Attraction_Review-g3200200-d8783261-Reviews-Paradiso_Club_Karaoke-Pemalang_Central_Java_Java.html
Jawa Tengah,Bersukaria Tour,makanandanminuman ,68.0,https://www.tripadvisor.co.id/Attraction_Review-g297712-d10770037-Reviews-Bersukaria_Tour-Semarang_Central_Java_Java.html
Jawa Tengah,Pasar Papringan,makanandanminuman ,4.0,https://www.tripadvisor.co.id/Attraction_Review-g3576942-d13516697-Reviews-Pasar_Papringan-Temanggung_Central_Java_Java.html
Jawa Tengah,Kios Roti Lezat,makanandanminuman ,4.0,https://www.tripadvisor.co.id/Attraction_Review-g297709-d7915199-Reviews-Kios_Roti_Lezat-Magelang_Central_Java_Java.html
Jawa Tengah,Wisata Agro Kaligua,makanandanminuman ,1.0,https://www.tripadvisor.co.id/Attraction_Review-g6527812-d13505652-Reviews-Wisata_Agro_Kaligua-Brebes_Central_Java_Java.html
Jawa Tengah,River Walk Boja,makanandanminuman kursusdansanggar ,0.0,https://www.tripadvisor.co.id/Attraction_Review-g3348962-d20305868-Reviews-River_Walk_Boja-Kendal_Central_Java_Java.html
Jawa Tengah,Nautika Karimunjawa,makanandanminuman ,0.0,https://www.tripadvisor.co.id/Attraction_Review-g1574417-d19176112-Reviews-Nautika_Karimunjawa-Karimun_Jawa_Central_Java_Java.html
Jawa Tengah,Sasbudi Harjoko,makanandanminuman ,0.0,https://www.tripadvisor.co.id/Attraction_Review-g297713-d19140641-Reviews-Sasbudi_Harjoko-Solo_Central_Java_Java.html
Jawa Tengah,pebrian ajib bintoro,makanandanminuman kursusdansanggar ,0.0,https://www.tripadvisor.co.id/Attraction_Review-g297713-d17738078-Reviews-Pebrian_ajib_bintoro-Solo_Central_Java_Java.html
Jawa Tengah,Chef Donny's Kursus masak,makanandanminuman kursusdansanggar ,0.0,https://www.tripadvisor.co.id/Attraction_Review-g297712-d6960693-Reviews-Chef_Donny_s_Cooking_Class-Semarang_Central_Java_Java.html
Jawa Tengah,AVIX Muay Thai,kursusdansanggar ,2.0,https://www.tripadvisor.co.id/Attraction_Review-g790290-d10005609-Reviews-AVIX_Muay_Thai-Purwokerto_Central_Java_Java.html
Jawa Tengah,Wisata Alam Jembangan,kebunbinatangdanakuarium ,16.0,https://www.tripadvisor.co.id/Attraction_Review-g3576937-d8353686-Reviews-Wisata_Alam_Jembangan-Kebumen_Central_Java_Java.html
Jawa Tengah,Taman Akuarium Besar Purbasari,kebunbinatangdanakuarium ,15.0,https://www.tripadvisor.co.id/Attraction_Review-g790290-d9986895-Reviews-Taman_Akuarium_Besar_Purbasari-Purwokerto_Central_Java_Java.html
Jawa Tengah,Agrowisata Sondokoro,kebunbinatangdanakuarium ,15.0,https://www.tripadvisor.co.id/Attraction_Review-g297713-d10029816-Reviews-Agrowisata_Sondokoro-Solo_Central_Java_Java.html
Jawa Tengah,Taman Rekreasi Margasatwa Serulingmas,kebunbinatangdanakuarium ,12.0,https://www.tripadvisor.co.id/Attraction_Review-g3398745-d8627398-Reviews-Seruling_Mas_Wildlife_Park-Banjarnegara_Central_Java_Java.html
Jawa Tengah,Kebun Binatang Jurug,kebunbinatangdanakuarium ,28.0,https://www.tripadvisor.co.id/Attraction_Review-g297713-d12161749-Reviews-Jurug_Zoo-Solo_Central_Java_Java.html
Jawa Tengah,Batang Dolphin Center,kebunbinatangdanakuarium ,1.0,https://www.tripadvisor.co.id/Attraction_Review-g12551848-d12895113-Reviews-Batang_Dolphin_Center-Batang_Central_Java_Java.html
Jawa Tengah,Linggo Asri,kebunbinatangdanakuarium ,1.0,https://www.tripadvisor.co.id/Attraction_Review-g2040542-d13339482-Reviews-Linggo_Asri-Pekalongan_Central_Java_Java.html
Jawa Tengah,Vihara Buddhagaya Watugong,cocokuntukanakanak cocokuntukkelompokbesar masukgratis ,31.0,https://www.tripadvisor.co.id/Attraction_Review-g297712-d11804414-Reviews-Buddhagaya_Watugong_Temple-Semarang_Central_Java_Java.html
Jawa Tengah,Stasiun Besar Purwokerto,cocokuntukanakanak hargaterjangkau masukgratis bagussaathujan ,194.0,https://www.tripadvisor.co.id/Attraction_Review-g790290-d7003702-Reviews-Purwokerto_Station-Purwokerto_Central_Java_Java.html
Jawa Tengah,Kebun Teh Kemuning,cocokuntukanakanak masukgratis ,35.0,https://www.tripadvisor.co.id/Attraction_Review-g3175991-d8727425-Reviews-Kemuning_Tea_Plantation-Tawangmangu_Central_Java_Java.html
Jawa Tengah,Tugu Muda,cocokuntukanakanak cocokuntukkelompokbesar masukgratis ,65.0,https://www.tripadvisor.co.id/Attraction_Review-g297712-d10130285-Reviews-Tugu_Muda-Semarang_Central_Java_Java.html
Jawa Tengah,Pantai Kartini,cocokuntukanakanak cocokuntukkelompokbesar ,104.0,https://www.tripadvisor.co.id/Attraction_Review-g1189712-d4567112-Reviews-Kartini_Beach-Jepara_Central_Java_Java.html
Jawa Tengah,Kampung Pelangi Semarang,hargaterjangkau masukgratis ,62.0,https://www.tripadvisor.co.id/Attraction_Review-g297712-d12703640-Reviews-Semarang_Rainbow_Village-Semarang_Central_Java_Java.html
Jawa Tengah,Brown Canyon,masukgratis berjiwapetualang ,75.0,https://www.tripadvisor.co.id/Attraction_Review-g297712-d8666830-Reviews-Brown_Canyon-Semarang_Central_Java_Java.html
Jawa Tengah,Java Mall,masukgratis bagussaathujan ,35.0,https://www.tripadvisor.co.id/Attraction_Review-g297712-d8289062-Reviews-Java_Mall-Semarang_Central_Java_Java.html
Jawa Tengah,The Village,cocokuntukpasangan ,21.0,https://www.tripadvisor.co.id/Attraction_Review-g790290-d13508931-Reviews-The_Village-Purwokerto_Central_Java_Java.html
Jawa Tengah,Pulau Cemara Kecil,cocokuntukpasangan ,21.0,https://www.tripadvisor.co.id/Attraction_Review-g1574417-d10696401-Reviews-Cemara_Kecil_Island-Karimun_Jawa_Central_Java_Java.html
Jawa Tengah,Taman Tebing Breksi,cocokuntukpasangan ,50.0,https://www.tripadvisor.co.id/Attraction_Review-g8067878-d12033881-Reviews-Breksi_Cliff_Park-Prambanan_Central_Java_Java.html
Jawa Tengah,Kelenteng Cu An Kiong,bagussaathujan ,24.0,https://www.tripadvisor.co.id/Attraction_Review-g8721723-d10273861-Reviews-Cu_An_Kiong_Temple-Rembang_Central_Java_Java.html
Jawa Tengah,Masjid Al-Wustho Mangkunagaran,bagussaathujan ,23.0,https://www.tripadvisor.co.id/Attraction_Review-g297713-d7368671-Reviews-Al_Wustho_Mangkunagaran_Mosque-Solo_Central_Java_Java.html
Jawa Tengah,Gunung Andong,cocokuntukpenggemaraktivitasekstrem ,26.0,https://www.tripadvisor.co.id/Attraction_Review-g297709-d10229505-Reviews-Mount_Andong-Magelang_Central_Java_Java.html
Jawa Tengah,Gardu Pandang Gunung Merapi,cocokuntukpenggemaraktivitasekstrem tempatyangbelumpopuler ,68.0,https://www.tripadvisor.co.id/Attraction_Review-g297709-d6558526-Reviews-Merapi_Mountain_Viewing_Post-Magelang_Central_Java_Java.html
Jawa Tengah,Pantai Batu Topeng,lokasibulanmadu ,28.0,https://www.tripadvisor.co.id/Attraction_Review-g1574417-d9722041-Reviews-Batu_Topeng_Beach-Karimun_Jawa_Central_Java_Java.html
Jawa Tengah,Taman Nasional Gunung Merapi Plawangan Turgo,berjiwapetualang ,30.0,https://www.tripadvisor.co.id/Attraction_Review-g2698839-d7122283-Reviews-Plawangan_Turgo_Mt_Merapi_National_Park-Kaliurang_Central_Java_Java.html
Bantul,Wisata Alam Pinus Pengger,wisataalamdantaman cocokuntukanakanak cocokuntukpasangan hargaterjangkau cocokuntukkelompokbesar tempatyangbelumpopuler cocokuntukpenggemaraktivitasekstrem lokasibulanmadu ,155.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d12002655-Reviews-Pinus_Pengger_Nature_Tourism-Bantul_Yogyakarta_Region_Java.html
Bantul,Wisata Seribu Batu Songgo Langit,wisataalamdantaman cocokuntukanakanak cocokuntukpasangan hargaterjangkau cocokuntukkelompokbesar tempatyangbelumpopuler ,63.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d12377419-Reviews-Wisata_Seribu_Batu_Songgo_Langit-Bantul_Yogyakarta_Region_Java.html
Bantul,Puncak Pinus Becici,wisataalamdantaman aktivitasluarruangan cocokuntukanakanak cocokuntukpasangan hargaterjangkau cocokuntukkelompokbesar tempatyangbelumpopuler ,48.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d8608120-Reviews-Becici_Pine_Peak-Bantul_Yogyakarta_Region_Java.html
Bantul,Puncak Becici,wisataalamdantaman cocokuntukanakanak cocokuntukpasangan ,37.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d12010582-Reviews-Becici_Peak-Bantul_Yogyakarta_Region_Java.html
Bantul,Hutan Pinus Asri,wisataalamdantaman ,23.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d10487653-Reviews-Asri_Pine_Forest-Bantul_Yogyakarta_Region_Java.html
Bantul,Pantai Goa Cemara,wisataalamdantaman aktivitasluarruangan cocokuntukanakanak hargaterjangkau masukgratis ,44.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d6974464-Reviews-Goa_Cemara_Beach-Bantul_Yogyakarta_Region_Java.html
Bantul,Pantai Pandansari,wisataalamdantaman aktivitasluarruangan ,7.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d9873897-Reviews-Pandansari_Beach-Bantul_Yogyakarta_Region_Java.html
Bantul,Air Terjun Randu Sari,wisataalamdantaman ,6.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d12199870-Reviews-Randu_Sari_Waterfall-Bantul_Yogyakarta_Region_Java.html
Bantul,Air Terjun Lepo,wisataalamdantaman ,7.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d11897785-Reviews-Lepo_Waterfall-Bantul_Yogyakarta_Region_Java.html
Bantul,Gua Selarong,wisataalamdantaman pemandangandantengara ,6.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d12721093-Reviews-Selarong_Cave-Bantul_Yogyakarta_Region_Java.html
Bantul,Pantai Samas,wisataalamdantaman aktivitasluarruangan ,11.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d9874022-Reviews-Samas_Beach-Bantul_Yogyakarta_Region_Java.html
Bantul,Taman Bunga Matahari Bantul,wisataalamdantaman ,4.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d15292674-Reviews-Sunflower_Garden_Bantul-Bantul_Yogyakarta_Region_Java.html
Bantul,Kebun Sedayu,wisataalamdantaman ,2.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d12287196-Reviews-Sedayu_Fruit_Farm-Bantul_Yogyakarta_Region_Java.html
Bantul,Air Terjun Banyu Nibo,wisataalamdantaman ,9.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d4608451-Reviews-Banyu_Nibo_Waterfall-Bantul_Yogyakarta_Region_Java.html
Bantul,Resoinangun Garden,wisataalamdantaman ,2.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d14212278-Reviews-Resoinangun_Garden-Bantul_Yogyakarta_Region_Java.html
Bantul,Alun-Alun Bantul,wisataalamdantaman ,2.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d13123742-Reviews-Paseban_Square_Bantul-Bantul_Yogyakarta_Region_Java.html
Bantul,Gardu Action,wisataalamdantaman aktivitasluarruangan ,1.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d13137404-Reviews-Gardu_Action-Bantul_Yogyakarta_Region_Java.html
Bantul,Air Terjun Banyu Nibo Sanggrahan II,wisataalamdantaman ,3.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d8608312-Reviews-Banyu_Nibo_Sanggrahan_II_Waterfall-Bantul_Yogyakarta_Region_Java.html
Bantul,Watu Goyang,wisataalamdantaman pemandangandantengara ,9.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d13073259-Reviews-Watu_Goyang-Bantul_Yogyakarta_Region_Java.html
Bantul,Goa Gajah,wisataalamdantaman ,1.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d10746879-Reviews-Elephant_Cave-Bantul_Yogyakarta_Region_Java.html
Bantul,Java Heritage Tour,aktivitasluarruangan ,219.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d8837250-Reviews-Java_Heritage_Tour_Day_Tours-Bantul_Yogyakarta_Region_Java.html
Bantul,Jogja Driver Team,aktivitasluarruangan ,51.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d12856446-Reviews-Jogja_Driver_Team-Bantul_Yogyakarta_Region_Java.html
Bantul,Jogja Tour Package,aktivitasluarruangan ,32.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d13742802-Reviews-Jogja_Tour_Package-Bantul_Yogyakarta_Region_Java.html
Bantul,Jogja Travel Wisata,aktivitasluarruangan ,13.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d9975001-Reviews-Jogja_Travel_Wisata-Bantul_Yogyakarta_Region_Java.html
Bantul,Java Guide Tour,aktivitasluarruangan ,5.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d12049583-Reviews-Java_Guide_Tour-Bantul_Yogyakarta_Region_Java.html
Bantul,Raja Tours Indonesia,aktivitasluarruangan ,2.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d12864457-Reviews-Raja_Tours_Indonesia-Bantul_Yogyakarta_Region_Java.html
Bantul,Djogja Trans,aktivitasluarruangan ,2.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d12212581-Reviews-Djogja_Trans-Bantul_Yogyakarta_Region_Java.html
Bantul,Tubing Jembatan Gantung Imogiri,aktivitasluarruangan ,2.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d10283341-Reviews-Tubing_Jembatan_Gantung_Imogiri-Bantul_Yogyakarta_Region_Java.html
Bantul,Shafannas,aktivitasluarruangan ,0.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d19585331-Reviews-Shafannas-Bantul_Yogyakarta_Region_Java.html
Bantul,Genjos Holiday,aktivitasluarruangan ,0.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d18975365-Reviews-Genjos_Holiday-Bantul_Yogyakarta_Region_Java.html
Bantul,Jogjakarta belldriver,aktivitasluarruangan ,0.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d17582392-Reviews-Jogjakarta_belldriver-Bantul_Yogyakarta_Region_Java.html
Bantul,Java Travel,aktivitasluarruangan ,0.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d16878882-Reviews-Java_Travel-Bantul_Yogyakarta_Region_Java.html
Bantul,Adhitranaportrentcar,aktivitasluarruangan ,0.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d16755421-Reviews-Adhitranaportrentcar-Bantul_Yogyakarta_Region_Java.html
Bantul,Raya Transport,aktivitasluarruangan ,0.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d13984505-Reviews-Raya_Transport-Bantul_Yogyakarta_Region_Java.html
Bantul,Jogja75,aktivitasluarruangan ,0.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d10513871-Reviews-Jogja75_Tour_and_Travel-Bantul_Yogyakarta_Region_Java.html
Bantul,Gereja Ganjuran,pemandangandantengara cocokuntukanakanak cocokuntukpasangan hargaterjangkau cocokuntukkelompokbesar masukgratis bagussaathujan ,186.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d7393510-Reviews-Ganjuran_Church-Bantul_Yogyakarta_Region_Java.html
Bantul,Kebun Buah Mangunan,pemandangandantengara cocokuntukanakanak hargaterjangkau tempatyangbelumpopuler ,76.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d10606801-Reviews-Mangunan_Fruit_Farm-Bantul_Yogyakarta_Region_Java.html
Bantul,Bukit Panguk Kediwung,pemandangandantengara cocokuntukpasangan ,36.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d12196184-Reviews-Bukit_Panguk_Kediwung-Bantul_Yogyakarta_Region_Java.html
Bantul,Jurang Tembelan,pemandangandantengara tempatyangbelumpopuler lokasibulanmadu ,37.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d12123171-Reviews-Tembelan_Gorge-Bantul_Yogyakarta_Region_Java.html
Bantul,Bukit Lintang Sewu,pemandangandantengara ,6.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d14985948-Reviews-Bukit_Lintang_Sewu-Bantul_Yogyakarta_Region_Java.html
Bantul,Jembatan Sawah Sukorame,pemandangandantengara ,5.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d13549415-Reviews-Jembatan_Sawah_Sukorame-Bantul_Yogyakarta_Region_Java.html
Bantul,Bukit Mojo Gumelem,pemandangandantengara ,10.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d12410878-Reviews-Bukit_Mojo_Gumelem-Bantul_Yogyakarta_Region_Java.html
Bantul,Makam Raja Mataram Kotagede,pemandangandantengara ,4.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d14135000-Reviews-Mataram_Kings_Cemetery_Kotagede-Bantul_Yogyakarta_Region_Java.html
Bantul,Pintu Langit,pemandangandantengara ,8.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d13084720-Reviews-Pintu_Langit-Bantul_Yogyakarta_Region_Java.html
Bantul,Watu Lawang,pemandangandantengara ,6.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d12123155-Reviews-Watu_Lawang-Bantul_Yogyakarta_Region_Java.html
Bantul,Di Antara Dua Gerbang,pemandangandantengara ,2.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d14966815-Reviews-Between_Two_Gates-Bantul_Yogyakarta_Region_Java.html
Bantul,EEC Farm,pemandangandantengara kursusdansanggar ,1.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d10692691-Reviews-EEC_Farm-Bantul_Yogyakarta_Region_Java.html
Bantul,Taman Pelangi,pemandangandantengara ,0.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d15618549-Reviews-Pelangi_Park-Bantul_Yogyakarta_Region_Java.html
Bantul,Gua Maria Semanggi,pemandangandantengara ,0.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d12876472-Reviews-Gua_Maria_Semanggi-Bantul_Yogyakarta_Region_Java.html
Bantul,Environmental Education Center,pemandangandantengara ,0.0,https://www.tripadvisor.co.id/Attraction_Review-g2304084-d10846206-Reviews-Environmental_Education_Center-Bantul_Yogyakarta_Region_Java.html
