Travel Destination,Checking,Things to Do,Country Name,Location,Review Count
Kyushu-Okinawa,Kyushu-Okinawa,"['Pemandangan & Tengara (3.835)', 'Wisata Alam & Taman (1.676)', 'Tempat Belanja (1.427)', 'Spa & Kebugaran (1.011)', 'Hiburan malam (970)', 'Museum (900)', 'Aktivitas Luar Ruangan (883)', 'Hiburan & Permainan (515)', 'Sumber Informasi Wisatawan (512)', 'Tur (401)', 'Makanan & Minuman (296)', 'Tur dengan Perahu & Olahraga Air (203)', 'Transportasi (192)', 'Kursus & Sanggar (73)', 'Taman Air & Taman Hiburan (64)', 'Lihat semua', 'Hakata Station (3)', 'Beppu Station (1)', 'Nakatsu Station (1)', 'Harga terjangkau (465)', 'Masuk Gratis (409)', 'Cocok untuk Anak-Anak (360)', 'Bagus Saat Hujan (334)', 'Cocok untuk Kelompok Besar (191)', 'Cocok untuk Pasangan (146)', 'Berjiwa petualang (45)', 'Lokasi bulan madu (30)', 'Cocok untuk Penggemar Aktivitas Ekstrem (11)', 'Tempat yang Belum Populer (10)']",Japan,Jepang,559948
Beppu,Beppu,"['Spa & Kebugaran (56)', 'Pemandangan & Tengara (36)', 'Tempat Belanja (31)', 'Wisata Alam & Taman (25)', 'Aktivitas Luar Ruangan (15)', 'Tur (14)', 'Museum (9)', 'Hiburan malam (8)', 'Sumber Informasi Wisatawan (7)', 'Hiburan & Permainan (6)', 'Taman Air & Taman Hiburan (5)', 'Tur dengan Perahu & Olahraga Air (5)', 'Transportasi (5)', 'Kursus & Sanggar (2)', 'Makanan & Minuman (1)', 'Lihat semua', 'Beppu Station (1)', 'Harga terjangkau (23)', 'Cocok untuk Anak-Anak (21)', 'Bagus Saat Hujan (17)', 'Cocok untuk Kelompok Besar (12)', 'Cocok untuk Pasangan (8)', 'Masuk Gratis (8)', 'Berjiwa petualang (5)', 'Lokasi bulan madu (1)']",Japan,"Oita Prefecture, Jepang",22534
Beppu,Beppu,"['Spa & Kebugaran (56)', 'Pemandangan & Tengara (36)', 'Tempat Belanja (31)', 'Wisata Alam & Taman (25)', 'Aktivitas Luar Ruangan (15)', 'Tur (14)', 'Museum (9)', 'Hiburan malam (8)', 'Sumber Informasi Wisatawan (7)', 'Hiburan & Permainan (6)', 'Taman Air & Taman Hiburan (5)', 'Tur dengan Perahu & Olahraga Air (5)', 'Transportasi (5)', 'Kursus & Sanggar (2)', 'Makanan & Minuman (1)', 'Lihat semua', 'Beppu Station (1)', 'Harga terjangkau (23)', 'Cocok untuk Anak-Anak (21)', 'Bagus Saat Hujan (17)', 'Cocok untuk Kelompok Besar (12)', 'Cocok untuk Pasangan (8)', 'Masuk Gratis (8)', 'Berjiwa petualang (5)', 'Lokasi bulan madu (1)']",Japan,"Oita Prefecture, Jepang",22534
Sasebo,Sasebo,"['Pemandangan & Tengara (68)', 'Wisata Alam & Taman (37)', 'Hiburan malam (20)', 'Tempat Belanja (19)', 'Hiburan & Permainan (18)', 'Aktivitas Luar Ruangan (17)', 'Museum (12)', 'Spa & Kebugaran (9)', 'Tur (9)', 'Tur dengan Perahu & Olahraga Air (6)', 'Transportasi (6)', 'Sumber Informasi Wisatawan (6)', 'Makanan & Minuman (5)', 'Konser & Pertunjukan (4)', 'Kebun Binatang & Akuarium (2)', 'Lihat semua', 'Harga terjangkau (10)', 'Cocok untuk Anak-Anak (10)', 'Masuk Gratis (8)', 'Cocok untuk Pasangan (7)', 'Bagus Saat Hujan (6)', 'Cocok untuk Kelompok Besar (4)', 'Lokasi bulan madu (2)', 'Berjiwa petualang (1)']",Japan,"Nagasaki Prefecture, Jepang",13246
Sasebo,Sasebo,"['Pemandangan & Tengara (68)', 'Wisata Alam & Taman (37)', 'Hiburan malam (20)', 'Tempat Belanja (19)', 'Hiburan & Permainan (18)', 'Aktivitas Luar Ruangan (17)', 'Museum (12)', 'Spa & Kebugaran (9)', 'Tur (9)', 'Tur dengan Perahu & Olahraga Air (6)', 'Transportasi (6)', 'Sumber Informasi Wisatawan (6)', 'Makanan & Minuman (5)', 'Konser & Pertunjukan (4)', 'Kebun Binatang & Akuarium (2)', 'Lihat semua', 'Harga terjangkau (10)', 'Cocok untuk Anak-Anak (10)', 'Masuk Gratis (8)', 'Cocok untuk Pasangan (7)', 'Bagus Saat Hujan (6)', 'Cocok untuk Kelompok Besar (4)', 'Lokasi bulan madu (2)', 'Berjiwa petualang (1)']",Japan,"Nagasaki Prefecture, Jepang",13246
Kumamoto,Kumamoto,"['Hiburan malam (116)', 'Pemandangan & Tengara (98)', 'Tempat Belanja (55)', 'Museum (32)', 'Hiburan & Permainan (27)', 'Spa & Kebugaran (26)', 'Wisata Alam & Taman (21)', 'Sumber Informasi Wisatawan (16)', 'Makanan & Minuman (11)', 'Transportasi (10)', 'Tur (9)', 'Aktivitas Luar Ruangan (9)', 'Kursus & Sanggar (2)', 'Kebun Binatang & Akuarium (2)', 'Konser & Pertunjukan (2)', 'Lihat semua', 'Bagus Saat Hujan (20)', 'Harga terjangkau (18)', 'Cocok untuk Anak-Anak (15)', 'Masuk Gratis (15)', 'Cocok untuk Kelompok Besar (9)', 'Cocok untuk Pasangan (5)', 'Lokasi bulan madu (1)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)']",Japan,"Kumamoto Prefecture, Jepang",29221
Kumamoto,Kumamoto,"['Hiburan malam (116)', 'Pemandangan & Tengara (98)', 'Tempat Belanja (55)', 'Museum (32)', 'Hiburan & Permainan (27)', 'Spa & Kebugaran (26)', 'Wisata Alam & Taman (21)', 'Sumber Informasi Wisatawan (16)', 'Makanan & Minuman (11)', 'Transportasi (10)', 'Tur (9)', 'Aktivitas Luar Ruangan (9)', 'Kursus & Sanggar (2)', 'Kebun Binatang & Akuarium (2)', 'Konser & Pertunjukan (2)', 'Lihat semua', 'Bagus Saat Hujan (20)', 'Harga terjangkau (18)', 'Cocok untuk Anak-Anak (15)', 'Masuk Gratis (15)', 'Cocok untuk Kelompok Besar (9)', 'Cocok untuk Pasangan (5)', 'Lokasi bulan madu (1)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)']",Japan,"Kumamoto Prefecture, Jepang",29221
Kagoshima,Kagoshima,"['Pemandangan & Tengara (127)', 'Hiburan malam (70)', 'Tempat Belanja (58)', 'Spa & Kebugaran (55)', 'Wisata Alam & Taman (37)', 'Museum (36)', 'Hiburan & Permainan (23)', 'Transportasi (21)', 'Tur (17)', 'Aktivitas Luar Ruangan (15)', 'Makanan & Minuman (11)', 'Sumber Informasi Wisatawan (10)', 'Tur dengan Perahu & Olahraga Air (5)', 'Kursus & Sanggar (4)', 'Kebun Binatang & Akuarium (2)', 'Lihat semua', 'Harga terjangkau (31)', 'Masuk Gratis (29)', 'Cocok untuk Anak-Anak (26)', 'Bagus Saat Hujan (23)', 'Cocok untuk Kelompok Besar (18)', 'Cocok untuk Pasangan (8)', 'Lokasi bulan madu (2)']",Japan,"Kagoshima Prefecture, Jepang",34527
Kagoshima,Kagoshima,"['Pemandangan & Tengara (127)', 'Hiburan malam (70)', 'Tempat Belanja (58)', 'Spa & Kebugaran (55)', 'Wisata Alam & Taman (37)', 'Museum (36)', 'Hiburan & Permainan (23)', 'Transportasi (21)', 'Tur (17)', 'Aktivitas Luar Ruangan (15)', 'Makanan & Minuman (11)', 'Sumber Informasi Wisatawan (10)', 'Tur dengan Perahu & Olahraga Air (5)', 'Kursus & Sanggar (4)', 'Kebun Binatang & Akuarium (2)', 'Lihat semua', 'Harga terjangkau (31)', 'Masuk Gratis (29)', 'Cocok untuk Anak-Anak (26)', 'Bagus Saat Hujan (23)', 'Cocok untuk Kelompok Besar (18)', 'Cocok untuk Pasangan (8)', 'Lokasi bulan madu (2)']",Japan,"Kagoshima Prefecture, Jepang",34527
Urayasu,Urayasu,"['Pemandangan & Tengara (22)', 'Hiburan & Permainan (11)', 'Wisata Alam & Taman (11)', 'Tempat Belanja (8)', 'Spa & Kebugaran (6)', 'Hiburan malam (5)', 'Makanan & Minuman (4)', 'Kursus & Sanggar (4)', 'Tur (3)', 'Museum (3)', 'Transportasi (3)', 'Aktivitas Luar Ruangan (3)', 'Taman Air & Taman Hiburan (2)', 'Acara (2)', 'Tur dengan Perahu & Olahraga Air (1)', 'Lihat semua', 'Cocok untuk Anak-Anak (10)', 'Bagus Saat Hujan (8)', 'Cocok untuk Kelompok Besar (5)', 'Masuk Gratis (4)', 'Cocok untuk Pasangan (3)', 'Harga terjangkau (2)', 'Lokasi bulan madu (2)', 'Berjiwa petualang (2)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)']",Japan,"Prefektur Chiba, Jepang",50157
Urayasu,Urayasu,"['Pemandangan & Tengara (22)', 'Hiburan & Permainan (11)', 'Wisata Alam & Taman (11)', 'Tempat Belanja (8)', 'Spa & Kebugaran (6)', 'Hiburan malam (5)', 'Makanan & Minuman (4)', 'Kursus & Sanggar (4)', 'Tur (3)', 'Museum (3)', 'Transportasi (3)', 'Aktivitas Luar Ruangan (3)', 'Taman Air & Taman Hiburan (2)', 'Acara (2)', 'Tur dengan Perahu & Olahraga Air (1)', 'Lihat semua', 'Cocok untuk Anak-Anak (10)', 'Bagus Saat Hujan (8)', 'Cocok untuk Kelompok Besar (5)', 'Masuk Gratis (4)', 'Cocok untuk Pasangan (3)', 'Harga terjangkau (2)', 'Lokasi bulan madu (2)', 'Berjiwa petualang (2)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)']",Japan,"Prefektur Chiba, Jepang",50157
Yokohama,Yokohama,"['Pemandangan & Tengara (486)', 'Wisata Alam & Taman (219)', 'Tempat Belanja (204)', 'Hiburan malam (146)', 'Hiburan & Permainan (144)', 'Museum (100)', 'Spa & Kebugaran (98)', 'Aktivitas Luar Ruangan (92)', 'Tur (85)', 'Tur dengan Perahu & Olahraga Air (44)', 'Kursus & Sanggar (24)', 'Makanan & Minuman (21)', 'Transportasi (19)', 'Konser & Pertunjukan (18)', 'Sumber Informasi Wisatawan (17)', 'Lihat semua', 'Naka-ku (87)', 'Minato Mirai 21 (77)', 'Kannai (57)', 'Nishi-ku (21)', 'Yamate (14)', 'Kanazawa-ku (11)', 'Kohoku (9)', 'District Isogo (7)', 'Tsurumi-ku (6)', 'Kanagawa-ku (5)', 'Honmoku (5)', 'Southern District (4)', 'Hodogaya-ku (4)', 'Totsuka-ku (4)', 'Noge (4)', 'Lihat semua', 'Bagus Saat Hujan (75)', 'Cocok untuk Anak-Anak (72)', 'Harga terjangkau (70)', 'Masuk Gratis (66)', 'Cocok untuk Kelompok Besar (32)', 'Cocok untuk Pasangan (31)', 'Tempat yang Belum Populer (6)', 'Berjiwa petualang (5)', 'Lokasi bulan madu (3)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)']",Japan,"Prefektur Kanagawa, Jepang",153959
Yokohama,Yokohama,"['Pemandangan & Tengara (486)', 'Wisata Alam & Taman (219)', 'Tempat Belanja (204)', 'Hiburan malam (146)', 'Hiburan & Permainan (144)', 'Museum (100)', 'Spa & Kebugaran (98)', 'Aktivitas Luar Ruangan (92)', 'Tur (85)', 'Tur dengan Perahu & Olahraga Air (44)', 'Kursus & Sanggar (24)', 'Makanan & Minuman (21)', 'Transportasi (19)', 'Konser & Pertunjukan (18)', 'Sumber Informasi Wisatawan (17)', 'Lihat semua', 'Naka-ku (87)', 'Minato Mirai 21 (77)', 'Kannai (57)', 'Nishi-ku (21)', 'Yamate (14)', 'Kanazawa-ku (11)', 'Kohoku (9)', 'District Isogo (7)', 'Tsurumi-ku (6)', 'Kanagawa-ku (5)', 'Honmoku (5)', 'Southern District (4)', 'Hodogaya-ku (4)', 'Totsuka-ku (4)', 'Noge (4)', 'Lihat semua', 'Bagus Saat Hujan (75)', 'Cocok untuk Anak-Anak (72)', 'Harga terjangkau (70)', 'Masuk Gratis (66)', 'Cocok untuk Kelompok Besar (32)', 'Cocok untuk Pasangan (31)', 'Tempat yang Belum Populer (6)', 'Berjiwa petualang (5)', 'Lokasi bulan madu (3)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)']",Japan,"Prefektur Kanagawa, Jepang",153959
Nikko,Nikko,"['Pemandangan & Tengara (129)', 'Wisata Alam & Taman (72)', 'Spa & Kebugaran (32)', 'Aktivitas Luar Ruangan (32)', 'Museum (25)', 'Tempat Belanja (23)', 'Tur (20)', 'Sumber Informasi Wisatawan (15)', 'Hiburan & Permainan (9)', 'Tur dengan Perahu & Olahraga Air (8)', 'Transportasi (7)', 'Kursus & Sanggar (4)', 'Taman Air & Taman Hiburan (4)', 'Makanan & Minuman (3)', 'Hiburan malam (2)', 'Lihat semua', 'Nikko Onsen (1)', 'Harga terjangkau (36)', 'Cocok untuk Anak-Anak (25)', 'Masuk Gratis (21)', 'Cocok untuk Kelompok Besar (19)', 'Cocok untuk Pasangan (18)', 'Bagus Saat Hujan (13)', 'Cocok untuk Penggemar Aktivitas Ekstrem (5)', 'Berjiwa petualang (5)', 'Lokasi bulan madu (3)', 'Tempat yang Belum Populer (3)']",Japan,"Prefektur Tochigi, Jepang",34241
Nikko,Nikko,"['Pemandangan & Tengara (129)', 'Wisata Alam & Taman (72)', 'Spa & Kebugaran (32)', 'Aktivitas Luar Ruangan (32)', 'Museum (25)', 'Tempat Belanja (23)', 'Tur (20)', 'Sumber Informasi Wisatawan (15)', 'Hiburan & Permainan (9)', 'Tur dengan Perahu & Olahraga Air (8)', 'Transportasi (7)', 'Kursus & Sanggar (4)', 'Taman Air & Taman Hiburan (4)', 'Makanan & Minuman (3)', 'Hiburan malam (2)', 'Lihat semua', 'Nikko Onsen (1)', 'Harga terjangkau (36)', 'Cocok untuk Anak-Anak (25)', 'Masuk Gratis (21)', 'Cocok untuk Kelompok Besar (19)', 'Cocok untuk Pasangan (18)', 'Bagus Saat Hujan (13)', 'Cocok untuk Penggemar Aktivitas Ekstrem (5)', 'Berjiwa petualang (5)', 'Lokasi bulan madu (3)', 'Tempat yang Belum Populer (3)']",Japan,"Prefektur Tochigi, Jepang",34241
Hiroshima,Hiroshima,"['Pemandangan & Tengara (148)', 'Hiburan malam (108)', 'Tempat Belanja (83)', 'Hiburan & Permainan (48)', 'Wisata Alam & Taman (46)', 'Museum (42)', 'Tur (41)', 'Spa & Kebugaran (27)', 'Aktivitas Luar Ruangan (27)', 'Sumber Informasi Wisatawan (22)', 'Transportasi (20)', 'Kursus & Sanggar (15)', 'Konser & Pertunjukan (14)', 'Makanan & Minuman (13)', 'Tur dengan Perahu & Olahraga Air (9)', 'Lihat semua', 'Harga terjangkau (45)', 'Bagus Saat Hujan (44)', 'Masuk Gratis (41)', 'Cocok untuk Anak-Anak (40)', 'Cocok untuk Kelompok Besar (25)', 'Cocok untuk Pasangan (12)', 'Lokasi bulan madu (2)', 'Tempat yang Belum Populer (2)', 'Berjiwa petualang (1)']",Japan,"Hiroshima Prefecture, Jepang",90375
Hiroshima,Hiroshima,"['Pemandangan & Tengara (148)', 'Hiburan malam (108)', 'Tempat Belanja (83)', 'Hiburan & Permainan (48)', 'Wisata Alam & Taman (46)', 'Museum (42)', 'Tur (41)', 'Spa & Kebugaran (27)', 'Aktivitas Luar Ruangan (27)', 'Sumber Informasi Wisatawan (22)', 'Transportasi (20)', 'Kursus & Sanggar (15)', 'Konser & Pertunjukan (14)', 'Makanan & Minuman (13)', 'Tur dengan Perahu & Olahraga Air (9)', 'Lihat semua', 'Harga terjangkau (45)', 'Bagus Saat Hujan (44)', 'Masuk Gratis (41)', 'Cocok untuk Anak-Anak (40)', 'Cocok untuk Kelompok Besar (25)', 'Cocok untuk Pasangan (12)', 'Lokasi bulan madu (2)', 'Tempat yang Belum Populer (2)', 'Berjiwa petualang (1)']",Japan,"Hiroshima Prefecture, Jepang",90375
Hirosaki,Hirosaki,"['Pemandangan & Tengara (86)', 'Tempat Belanja (21)', 'Spa & Kebugaran (19)', 'Wisata Alam & Taman (15)', 'Museum (14)', 'Hiburan & Permainan (11)', 'Hiburan malam (10)', 'Aktivitas Luar Ruangan (9)', 'Sumber Informasi Wisatawan (6)', 'Kursus & Sanggar (5)', 'Tur (4)', 'Transportasi (4)', 'Makanan & Minuman (2)', 'Tur dengan Perahu & Olahraga Air (2)', 'Acara (2)', 'Lihat semua', 'Harga terjangkau (16)', 'Cocok untuk Anak-Anak (11)', 'Masuk Gratis (10)', 'Bagus Saat Hujan (9)', 'Cocok untuk Kelompok Besar (7)', 'Cocok untuk Pasangan (4)', 'Lokasi bulan madu (2)', 'Tempat yang Belum Populer (2)']",Japan,"Aomori Prefecture, Jepang",9025
Hirosaki,Hirosaki,"['Pemandangan & Tengara (86)', 'Tempat Belanja (21)', 'Spa & Kebugaran (19)', 'Wisata Alam & Taman (15)', 'Museum (14)', 'Hiburan & Permainan (11)', 'Hiburan malam (10)', 'Aktivitas Luar Ruangan (9)', 'Sumber Informasi Wisatawan (6)', 'Kursus & Sanggar (5)', 'Tur (4)', 'Transportasi (4)', 'Makanan & Minuman (2)', 'Tur dengan Perahu & Olahraga Air (2)', 'Acara (2)', 'Lihat semua', 'Harga terjangkau (16)', 'Cocok untuk Anak-Anak (11)', 'Masuk Gratis (10)', 'Bagus Saat Hujan (9)', 'Cocok untuk Kelompok Besar (7)', 'Cocok untuk Pasangan (4)', 'Lokasi bulan madu (2)', 'Tempat yang Belum Populer (2)']",Japan,"Aomori Prefecture, Jepang",9025
Kusatsu-machi,Kusatsu-machi,"['Spa & Kebugaran (20)', 'Wisata Alam & Taman (15)', 'Tempat Belanja (14)', 'Pemandangan & Tengara (13)', 'Aktivitas Luar Ruangan (6)', 'Museum (4)', 'Sumber Informasi Wisatawan (3)', 'Hiburan & Permainan (2)', 'Hiburan malam (1)', 'Makanan & Minuman (1)', 'Kursus & Sanggar (1)', 'Tur (1)', 'Kebun Binatang & Akuarium (1)', 'Taman Air & Taman Hiburan (1)', 'Konser & Pertunjukan (1)', 'Harga terjangkau (10)', 'Bagus Saat Hujan (10)', 'Masuk Gratis (9)', 'Cocok untuk Anak-Anak (8)', 'Cocok untuk Kelompok Besar (6)', 'Cocok untuk Pasangan (4)', 'Berjiwa petualang (3)']",Japan,"Agatsuma-gun, Jepang",11829
Kusatsu-machi,Kusatsu-machi,"['Spa & Kebugaran (20)', 'Wisata Alam & Taman (15)', 'Tempat Belanja (14)', 'Pemandangan & Tengara (13)', 'Aktivitas Luar Ruangan (6)', 'Museum (4)', 'Sumber Informasi Wisatawan (3)', 'Hiburan & Permainan (2)', 'Hiburan malam (1)', 'Makanan & Minuman (1)', 'Kursus & Sanggar (1)', 'Tur (1)', 'Kebun Binatang & Akuarium (1)', 'Taman Air & Taman Hiburan (1)', 'Konser & Pertunjukan (1)', 'Harga terjangkau (10)', 'Bagus Saat Hujan (10)', 'Masuk Gratis (9)', 'Cocok untuk Anak-Anak (8)', 'Cocok untuk Kelompok Besar (6)', 'Cocok untuk Pasangan (4)', 'Berjiwa petualang (3)']",Japan,"Agatsuma-gun, Jepang",11829
Ise,Ise,"['Pemandangan & Tengara (67)', 'Tempat Belanja (47)', 'Museum (18)', 'Wisata Alam & Taman (11)', 'Spa & Kebugaran (10)', 'Aktivitas Luar Ruangan (8)', 'Sumber Informasi Wisatawan (7)', 'Tur (6)', 'Tur dengan Perahu & Olahraga Air (4)', 'Hiburan malam (3)', 'Hiburan & Permainan (2)', 'Acara (2)', 'Makanan & Minuman (1)', 'Kursus & Sanggar (1)', 'Kebun Binatang & Akuarium (1)', 'Lihat semua', 'Masuk Gratis (13)', 'Harga terjangkau (11)', 'Bagus Saat Hujan (9)', 'Cocok untuk Pasangan (7)', 'Cocok untuk Kelompok Besar (6)', 'Cocok untuk Anak-Anak (3)', 'Lokasi bulan madu (3)']",Japan,"Prefektur Mie, Jepang",17504
Ise,Ise,"['Pemandangan & Tengara (67)', 'Tempat Belanja (47)', 'Museum (18)', 'Wisata Alam & Taman (11)', 'Spa & Kebugaran (10)', 'Aktivitas Luar Ruangan (8)', 'Sumber Informasi Wisatawan (7)', 'Tur (6)', 'Tur dengan Perahu & Olahraga Air (4)', 'Hiburan malam (3)', 'Hiburan & Permainan (2)', 'Acara (2)', 'Makanan & Minuman (1)', 'Kursus & Sanggar (1)', 'Kebun Binatang & Akuarium (1)', 'Lihat semua', 'Masuk Gratis (13)', 'Harga terjangkau (11)', 'Bagus Saat Hujan (9)', 'Cocok untuk Pasangan (7)', 'Cocok untuk Kelompok Besar (6)', 'Cocok untuk Anak-Anak (3)', 'Lokasi bulan madu (3)']",Japan,"Prefektur Mie, Jepang",17504
Kamakura,Kamakura,"['Pemandangan & Tengara (160)', 'Tempat Belanja (60)', 'Aktivitas Luar Ruangan (38)', 'Wisata Alam & Taman (26)', 'Museum (25)', 'Tur (23)', 'Kursus & Sanggar (20)', 'Spa & Kebugaran (11)', 'Makanan & Minuman (10)', 'Hiburan & Permainan (10)', 'Hiburan malam (9)', 'Tur dengan Perahu & Olahraga Air (7)', 'Konser & Pertunjukan (2)', 'Transportasi (2)', 'Sumber Informasi Wisatawan (2)', 'Lihat semua', 'Harga terjangkau (41)', 'Masuk Gratis (23)', 'Cocok untuk Pasangan (17)', 'Bagus Saat Hujan (13)', 'Cocok untuk Kelompok Besar (12)', 'Cocok untuk Anak-Anak (10)', 'Lokasi bulan madu (1)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)', 'Tempat yang Belum Populer (1)', 'Berjiwa petualang (1)']",Japan,"Prefektur Kanagawa, Jepang",31908
Kamakura,Kamakura,"['Pemandangan & Tengara (160)', 'Tempat Belanja (60)', 'Aktivitas Luar Ruangan (38)', 'Wisata Alam & Taman (26)', 'Museum (25)', 'Tur (23)', 'Kursus & Sanggar (20)', 'Spa & Kebugaran (11)', 'Makanan & Minuman (10)', 'Hiburan & Permainan (10)', 'Hiburan malam (9)', 'Tur dengan Perahu & Olahraga Air (7)', 'Konser & Pertunjukan (2)', 'Transportasi (2)', 'Sumber Informasi Wisatawan (2)', 'Lihat semua', 'Harga terjangkau (41)', 'Masuk Gratis (23)', 'Cocok untuk Pasangan (17)', 'Bagus Saat Hujan (13)', 'Cocok untuk Kelompok Besar (12)', 'Cocok untuk Anak-Anak (10)', 'Lokasi bulan madu (1)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)', 'Tempat yang Belum Populer (1)', 'Berjiwa petualang (1)']",Japan,"Prefektur Kanagawa, Jepang",31908
Karuizawa-machi,Karuizawa-machi,"['Tempat Belanja (56)', 'Pemandangan & Tengara (45)', 'Museum (38)', 'Wisata Alam & Taman (21)', 'Aktivitas Luar Ruangan (19)', 'Tur (10)', 'Hiburan & Permainan (10)', 'Spa & Kebugaran (8)', 'Sumber Informasi Wisatawan (4)', 'Transportasi (3)', 'Hiburan malam (2)', 'Makanan & Minuman (2)', 'Kursus & Sanggar (2)', 'Tur dengan Perahu & Olahraga Air (1)', 'Konser & Pertunjukan (1)', 'Masuk Gratis (14)', 'Bagus Saat Hujan (12)', 'Cocok untuk Anak-Anak (11)', 'Cocok untuk Pasangan (10)', 'Harga terjangkau (9)', 'Cocok untuk Kelompok Besar (6)', 'Lokasi bulan madu (3)', 'Berjiwa petualang (2)']",Japan,"Kitasaku-gun, Jepang",21355
Karuizawa-machi,Karuizawa-machi,"['Tempat Belanja (56)', 'Pemandangan & Tengara (45)', 'Museum (38)', 'Wisata Alam & Taman (21)', 'Aktivitas Luar Ruangan (19)', 'Tur (10)', 'Hiburan & Permainan (10)', 'Spa & Kebugaran (8)', 'Sumber Informasi Wisatawan (4)', 'Transportasi (3)', 'Hiburan malam (2)', 'Makanan & Minuman (2)', 'Kursus & Sanggar (2)', 'Tur dengan Perahu & Olahraga Air (1)', 'Konser & Pertunjukan (1)', 'Masuk Gratis (14)', 'Bagus Saat Hujan (12)', 'Cocok untuk Anak-Anak (11)', 'Cocok untuk Pasangan (10)', 'Harga terjangkau (9)', 'Cocok untuk Kelompok Besar (6)', 'Lokasi bulan madu (3)', 'Berjiwa petualang (2)']",Japan,"Kitasaku-gun, Jepang",21355
Noboribetsu,Noboribetsu,"['Wisata Alam & Taman (21)', 'Pemandangan & Tengara (11)', 'Tempat Belanja (6)', 'Sumber Informasi Wisatawan (6)', 'Spa & Kebugaran (5)', 'Aktivitas Luar Ruangan (5)', 'Museum (4)', 'Hiburan & Permainan (3)', 'Hiburan malam (2)', 'Kebun Binatang & Akuarium (2)', 'Taman Air & Taman Hiburan (2)', 'Kursus & Sanggar (1)', 'Cocok untuk Anak-Anak (10)', 'Cocok untuk Kelompok Besar (9)', 'Harga terjangkau (8)', 'Masuk Gratis (8)', 'Cocok untuk Pasangan (4)', 'Berjiwa petualang (3)', 'Lokasi bulan madu (2)', 'Bagus Saat Hujan (2)', 'Tempat yang Belum Populer (1)']",Japan,"Hokkaido, Jepang",10077
Noboribetsu,Noboribetsu,"['Wisata Alam & Taman (21)', 'Pemandangan & Tengara (11)', 'Tempat Belanja (6)', 'Sumber Informasi Wisatawan (6)', 'Spa & Kebugaran (5)', 'Aktivitas Luar Ruangan (5)', 'Museum (4)', 'Hiburan & Permainan (3)', 'Hiburan malam (2)', 'Kebun Binatang & Akuarium (2)', 'Taman Air & Taman Hiburan (2)', 'Kursus & Sanggar (1)', 'Cocok untuk Anak-Anak (10)', 'Cocok untuk Kelompok Besar (9)', 'Harga terjangkau (8)', 'Masuk Gratis (8)', 'Cocok untuk Pasangan (4)', 'Berjiwa petualang (3)', 'Lokasi bulan madu (2)', 'Bagus Saat Hujan (2)', 'Tempat yang Belum Populer (1)']",Japan,"Hokkaido, Jepang",10077
Shimoda,Shimoda,"['Aktivitas Luar Ruangan (37)', 'Pemandangan & Tengara (31)', 'Tur (24)', 'Tur dengan Perahu & Olahraga Air (22)', 'Wisata Alam & Taman (19)', 'Tempat Belanja (17)', 'Spa & Kebugaran (12)', 'Museum (7)', 'Sumber Informasi Wisatawan (7)', 'Acara (4)', 'Kursus & Sanggar (3)', 'Hiburan & Permainan (2)', 'Transportasi (2)', 'Makanan & Minuman (1)', 'Kebun Binatang & Akuarium (1)', 'Harga terjangkau (16)', 'Masuk Gratis (13)', 'Cocok untuk Anak-Anak (11)', 'Cocok untuk Pasangan (9)', 'Cocok untuk Kelompok Besar (6)', 'Bagus Saat Hujan (4)', 'Lokasi bulan madu (1)', 'Tempat yang Belum Populer (1)', 'Berjiwa petualang (1)']",Japan,"Prefektur Shizuoka, Jepang",8068
Shimoda,Shimoda,"['Aktivitas Luar Ruangan (37)', 'Pemandangan & Tengara (31)', 'Tur (24)', 'Tur dengan Perahu & Olahraga Air (22)', 'Wisata Alam & Taman (19)', 'Tempat Belanja (17)', 'Spa & Kebugaran (12)', 'Museum (7)', 'Sumber Informasi Wisatawan (7)', 'Acara (4)', 'Kursus & Sanggar (3)', 'Hiburan & Permainan (2)', 'Transportasi (2)', 'Makanan & Minuman (1)', 'Kebun Binatang & Akuarium (1)', 'Harga terjangkau (16)', 'Masuk Gratis (13)', 'Cocok untuk Anak-Anak (11)', 'Cocok untuk Pasangan (9)', 'Cocok untuk Kelompok Besar (6)', 'Bagus Saat Hujan (4)', 'Lokasi bulan madu (1)', 'Tempat yang Belum Populer (1)', 'Berjiwa petualang (1)']",Japan,"Prefektur Shizuoka, Jepang",8068
